1.000000000000000000e+00,1.500000000000000000e+01
1.000000000000000000e+00,1.479710144927536319e+01
1.000000000000000000e+00,1.459420289855072461e+01
1.000000000000000000e+00,1.439130434782608603e+01
1.000000000000000000e+00,1.418840579710144922e+01
1.000000000000000000e+00,1.398550724637681242e+01
1.000000000000000000e+00,1.378260869565217384e+01
1.000000000000000000e+00,1.357971014492753525e+01
1.000000000000000000e+00,1.337681159420289845e+01
1.000000000000000000e+00,1.317391304347826164e+01
1.000000000000000000e+00,1.297101449275362306e+01
1.000000000000000000e+00,1.276811594202898448e+01
1.000000000000000000e+00,1.256521739130434767e+01
1.000000000000000000e+00,1.236231884057971087e+01
1.000000000000000000e+00,1.215942028985507228e+01
1.000000000000000000e+00,1.195652173913043370e+01
1.000000000000000000e+00,1.175362318840579690e+01
1.000000000000000000e+00,1.155072463768116009e+01
1.000000000000000000e+00,1.134782608695652151e+01
1.000000000000000000e+00,1.114492753623188293e+01
1.000000000000000000e+00,1.094202898550724612e+01
1.000000000000000000e+00,1.073913043478260931e+01
1.000000000000000000e+00,1.053623188405797073e+01
1.000000000000000000e+00,1.033333333333333215e+01
1.000000000000000000e+00,1.013043478260869534e+01
1.000000000000000000e+00,9.927536231884058537e+00
1.000000000000000000e+00,9.724637681159419955e+00
1.000000000000000000e+00,9.521739130434781373e+00
1.000000000000000000e+00,9.318840579710144567e+00
1.000000000000000000e+00,9.115942028985507761e+00
1.000000000000000000e+00,8.913043478260869179e+00
1.000000000000000000e+00,8.710144927536230597e+00
1.000000000000000000e+00,8.507246376811593791e+00
1.000000000000000000e+00,8.304347826086956985e+00
1.000000000000000000e+00,8.101449275362318403e+00
1.000000000000000000e+00,7.898550724637680709e+00
1.000000000000000000e+00,7.695652173913043015e+00
1.000000000000000000e+00,7.492753623188405321e+00
1.000000000000000000e+00,7.289855072463767627e+00
1.000000000000000000e+00,7.086956521739129933e+00
1.000000000000000000e+00,6.884057971014492239e+00
1.000000000000000000e+00,6.681159420289855433e+00
1.000000000000000000e+00,6.478260869565216851e+00
1.000000000000000000e+00,6.275362318840578268e+00
1.000000000000000000e+00,6.072463768115941463e+00
1.000000000000000000e+00,5.869565217391304657e+00
1.000000000000000000e+00,5.666666666666666075e+00
1.000000000000000000e+00,5.463768115942027492e+00
1.000000000000000000e+00,5.260869565217390686e+00
1.000000000000000000e+00,5.057971014492753881e+00
1.000000000000000000e+00,4.855072463768115298e+00
1.000000000000000000e+00,4.652173913043476716e+00
1.000000000000000000e+00,4.449275362318839910e+00
1.000000000000000000e+00,4.246376811594203105e+00
1.000000000000000000e+00,4.043478260869564522e+00
1.000000000000000000e+00,3.840579710144925940e+00
1.000000000000000000e+00,3.637681159420289134e+00
1.000000000000000000e+00,3.434782608695652328e+00
1.000000000000000000e+00,3.231884057971013746e+00
1.000000000000000000e+00,3.028985507246375164e+00
1.000000000000000000e+00,2.826086956521738358e+00
1.000000000000000000e+00,2.623188405797101552e+00
1.000000000000000000e+00,2.420289855072462970e+00
1.000000000000000000e+00,2.217391304347824388e+00
1.000000000000000000e+00,2.014492753623187582e+00
1.000000000000000000e+00,1.811594202898550776e+00
1.000000000000000000e+00,1.608695652173912194e+00
1.000000000000000000e+00,1.405797101449273612e+00
1.000000000000000000e+00,1.202898550724636806e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
1.202531645569620222e+00,1.000000000000000000e+00
1.405063291139240444e+00,1.000000000000000000e+00
1.607594936708860889e+00,1.000000000000000000e+00
1.810126582278480889e+00,1.000000000000000000e+00
2.012658227848101333e+00,1.000000000000000000e+00
2.215189873417721778e+00,1.000000000000000000e+00
2.417721518987341778e+00,1.000000000000000000e+00
2.620253164556961778e+00,1.000000000000000000e+00
2.822784810126582222e+00,1.000000000000000000e+00
3.025316455696202667e+00,1.000000000000000000e+00
3.227848101265822667e+00,1.000000000000000000e+00
3.430379746835443111e+00,1.000000000000000000e+00
3.632911392405063111e+00,1.000000000000000000e+00
