3.554987841400901516e+00,1.000993464075039086e+00
3.758438716874128449e+00,1.000979471623278050e+00
3.961889592347354938e+00,1.000965479171516792e+00
4.165340467820581871e+00,1.000951486719755756e+00
4.368791343293808360e+00,1.000937494267994721e+00
4.572242218767035737e+00,1.000923501816233463e+00
4.775693094240262226e+00,1.000909509364472427e+00
4.979143969713488715e+00,1.000895516912711392e+00
5.182594845186715204e+00,1.000881524460950134e+00
5.386045720659941693e+00,1.000867532009189098e+00
5.589496596133169071e+00,1.000853539557427840e+00
5.792947471606395560e+00,1.000839547105666805e+00
5.996398347079622937e+00,1.000825554653905769e+00
6.199849222552849426e+00,1.000811562202144511e+00
6.403300098026075915e+00,1.000797569750383476e+00
6.606750973499302404e+00,1.000783577298622440e+00
6.810201848972528893e+00,1.000769584846861182e+00
7.013652724445756270e+00,1.000755592395100146e+00
7.217103599918982759e+00,1.000741599943339111e+00
7.420554475392210136e+00,1.000727607491577853e+00
7.624005350865436625e+00,1.000713615039816817e+00
7.827456226338663114e+00,1.000699622588055782e+00
8.030907101811889603e+00,1.000685630136294524e+00
8.234357977285116093e+00,1.000671637684533488e+00
8.437808852758344358e+00,1.000657645232772452e+00
8.641259728231570847e+00,1.000643652781011195e+00
8.844710603704797336e+00,1.000629660329250159e+00
9.048161479178023825e+00,1.000615667877488901e+00
9.251612354651250314e+00,1.000601675425727866e+00
9.455063230124476803e+00,1.000587682973966830e+00
9.658514105597703292e+00,1.000573690522205572e+00
9.861964981070929781e+00,1.000559698070444536e+00
1.006541585654415627e+01,1.000545705618683501e+00
1.026886673201738276e+01,1.000531713166922243e+00
1.047231760749061102e+01,1.000517720715161207e+00
1.067576848296383751e+01,1.000503728263400172e+00
1.087921935843706400e+01,1.000489735811638914e+00
1.108267023391029049e+01,1.000475743359877878e+00
1.128612110938351876e+01,1.000461750908116842e+00
1.148957198485674525e+01,1.000447758456355585e+00
1.169302286032997173e+01,1.000433766004594549e+00
1.189647373580319822e+01,1.000419773552833513e+00
1.209992461127642471e+01,1.000405781101072256e+00
1.230337548674965120e+01,1.000391788649311220e+00
1.250682636222287769e+01,1.000377796197550184e+00
1.271027723769610418e+01,1.000363803745788926e+00
1.291372811316933067e+01,1.000349811294027891e+00
1.311717898864255893e+01,1.000335818842266633e+00
1.332062986411578542e+01,1.000321826390505597e+00
1.352408073958901191e+01,1.000307833938744562e+00
1.372753161506223840e+01,1.000293841486983304e+00
1.393098249053546489e+01,1.000279849035222268e+00
1.413443336600869138e+01,1.000265856583461233e+00
1.433788424148191787e+01,1.000251864131699975e+00
1.454133511695514613e+01,1.000237871679938939e+00
1.474478599242837262e+01,1.000223879228177903e+00
1.494823686790159911e+01,1.000209886776416646e+00
1.515168774337482560e+01,1.000195894324655610e+00
1.535513861884805209e+01,1.000181901872894574e+00
1.555858949432127858e+01,1.000167909421133317e+00
1.576204036979450507e+01,1.000153916969372281e+00
1.596549124526773333e+01,1.000139924517611245e+00
1.616894212074095805e+01,1.000125932065849987e+00
1.637239299621418809e+01,1.000111939614088952e+00
1.657584387168741102e+01,1.000097947162327694e+00
1.677929474716064107e+01,1.000083954710566658e+00
1.698274562263386400e+01,1.000069962258805623e+00
1.718619649810709404e+01,1.000055969807044365e+00
1.738964737358032053e+01,1.000041977355283329e+00
1.759309824905354702e+01,1.000027984903522293e+00
1.779654912452677351e+01,1.000013992451761036e+00
1.800000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.210526315789473673e+00
1.800000000000000000e+01,1.421052631578947345e+00
1.800000000000000000e+01,1.631578947368421018e+00
1.800000000000000000e+01,1.842105263157894690e+00
1.800000000000000000e+01,2.052631578947368141e+00
1.800000000000000000e+01,2.263157894736842035e+00
1.800000000000000000e+01,2.473684210526315930e+00
1.800000000000000000e+01,2.684210526315789380e+00
1.800000000000000000e+01,2.894736842105262831e+00
1.800000000000000000e+01,3.105263157894736725e+00
1.800000000000000000e+01,3.315789473684210620e+00
1.800000000000000000e+01,3.526315789473684070e+00
1.800000000000000000e+01,3.736842105263157521e+00
1.800000000000000000e+01,3.947368421052631415e+00
1.800000000000000000e+01,4.157894736842105310e+00
1.800000000000000000e+01,4.368421052631578760e+00
1.800000000000000000e+01,4.578947368421052211e+00
1.800000000000000000e+01,4.789473684210525661e+00
1.800000000000000000e+01,5.000000000000000000e+00
1.800000000000000000e+01,5.000000000000000000e+00
1.779729729729729826e+01,5.000000000000000000e+00
1.759459459459459296e+01,5.000000000000000000e+00
1.739189189189189122e+01,5.000000000000000000e+00
1.718918918918918948e+01,5.000000000000000000e+00
1.698648648648648773e+01,5.000000000000000000e+00
1.678378378378378244e+01,5.000000000000000000e+00
1.658108108108108070e+01,5.000000000000000000e+00
